company,postContent,postUrl
Isar Aerospace,"Isar Aerospace ‘tT Follow J) ‘02875 flowers ‘Imo + Edited - ©  What a success! At 12:30 PM CEST, Isar Aerospace's Spectrum launch vehicle successfully lifted off from Andgya Spaceport in Norway. The launch vehicle was terminated after approx. 30 seconds in flight, and the vehicle fell directly into ..more  C@O 13,186 342 comments - 302 reposts  ® Like © Comment 1% Repost 7 Send Isar Aerospace + Follow ZT) sweets totoners 2mo + Edited» @  NCAA permit for launch  Subject to weather, safety and range infrastructure, we are preparing for Spectrum's first test flight in a launch period beginning from 20 March 2025.  Read more in the press release: https://Inkd.in/d_B-zjaE   [CONTINUED_FROM_SCROLL]  Isar Aerospace ‘tT Follow ‘Imo + Edited © What a success! At 12:30 PM CEST, Isar Aerospace's Spectrum launch vehicle successfully lifted off from Andgya Spaceport in Norway. The launch vehicle was terminated after approx. 30 seconds in flight, and the vehicle fell directly into the sea. The launch pad seems to be intact. With this test flight, we were able to successfully gather valuable data and experience for future missions, Thanks to strict safety procedures from both Isar Aerospace and Andaya Spaceport, all personnel remained safe at all times. With Spectrum #2 and #3 already in production, Isar Aerospace is preparing for its next launch!  CEO and Co-founder Daniel Metzler: “Our first test flight met all our expectations, achieving a great success. We had a clean liftoff, 30 seconds of flight and even got to validate our Flight Termination System.”  Photo: Isar Aerospace | Brady Kenniston, NASASpaceflight.com  C@O 13,186 342 comments - 302 reposts  KR)  DO remment Ph pence dco",https://www.linkedin.com/posts/isaraerospace_what-a-success-at-1230-pm-cest-isar-aerospaces-activity-7312077012813201408-599t?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Isar Aerospace,"C@O 13,186 342 comments - 302 reposts  ® Like © Comment 1% Repost 7 Send  + Follow  108875 followers  T Isar Aerospace 2mo + Edited» @  NCAA permit for launch  Subject to weather, safety and range infrastructure, we are preparing for Spectrum's first test flight in a launch period beginning from 20 March 2025.  Read more in the press release: https://Inkd.in/d_B-2jaE Gl Stay up to date with information and updates on the mission: https://Inkd.in/ dGm6sTsQ  #fromisartospace #goingfullspectrum  Location: Andaya Spaceport  wtf",https://www.linkedin.com/posts/isaraerospace_fromisartospace-goingfullspectrum-activity-7307448523476631552-oGq5?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Isar Aerospace,"Like © Comment Repost J Send  108875 followers 2mo + Edited + ©  We are pleased to welcome the Norwegian Space Agency Norwegian Space  7 Isar Aerospace + Follow  Agency to our launch manifest. Isar Aerospace will launch two satellites of NOSA’s Arctic Ocean Surveillance (AOS) program satellites until 2028 from Andaya Spaceport Spaceport.  Read more in our newsroom: https://Inkd.in/drZRFqFq  #fromisartospace  isar aerospace 7  lsar Aerospace and Norwegian Space Agency sign launch CQ)  (G Norsk Romsenter agreement Norwegian Space Agency Satelite wil be launched with sar  ‘Aerospace’s launch vehicle ‘Spectrum’ from Andaya Spaceport  C@O 606 5 comments - 24 reposts ® Like © Comment 1% Repost 7 Send Isar Aerospace + Follow 108,875 followers 9mo+@  Congratulations Andaya Spaceport for receiving the Launch Site Operator License.",https://www.linkedin.com/posts/isaraerospace_fromisartospace-activity-7305589360811208704-Qf9N?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Isar Aerospace,"Congratulations Andaya Spaceport for receiving the Launch Site Operator License.  This milestone enables our team at Isar Aerospace to continue with our ambitious plan and soon start with the final tests ahead of #Spectrum’s first test flight!  More: https://Inkd.in/dHwDkC8Y  Andgya Space + Follow 13,984 followers 9mo+@  Andgya Spaceport has reached yet another important milestone towards the first launch of satellites from Norwegian soil.  On Thursday August 22nd, Andaya Spaceport received its Launch Site Operator license from the Ministry of Trade, Industry and Fisheries. This is an important step in positioning Norway as a key actor for space infrastructure, and it emphasizes national ambitions to become a key space nation in Europe.  Read more here: https://Inkd.in/dHwDkC8Y",https://www.linkedin.com/posts/isaraerospace_and%C3%B8ya-spaceport-has-reached-yet-another-activity-7232375512818450435-h5AD?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Isar Aerospace,"7 \sar Aerospace reposted this  108,875 followers imo @  Isar Aerospace has extended its Series C funding round to over EUR 220m with strong  commitment from NATO Innovation Fund (NIF).  I Isar Aerospace + Follow  The investment by the NATO Innovation Fund in Isar Aerospace is a strong sign of confidence in our approach and underlines the fundamental role of space technologies for our economies and societies. Based on automation technologies and scalability we will build-up a new 40,000m2 series production to industrialize the production of launch vehicles for serving the increasing demand for flexible and cost-efficient access to space.  Link to press release and more information: https://Inkd.in/dBj93PVq  vy  Isar Aerospace extends  Series C with strong commitment from NATO Innovation Fund  ©@0 574 16 comments - 54 reposts  Like © Comment Repost J Send  7 Isar Aerospace + Follow  108,875 followers",https://www.linkedin.com/posts/isaraerospace_isar-aerospace-has-extended-its-series-c-activity-7209500199809908736-90XU?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Isar Aerospace,"Isar Aerospace + Follow 2mo+@  © Meet the Isar Aerospace team at this year’s SATShow Week in Washington, DC  from March 10 - 13,  Stella Guillen, CCO and Keiko Nasu, Sales Director Asia, would love to meet with you  to discuss launch opportunities.  Don't miss Stella on stage at “The Happy Hour Rocket Show: New Options to Orbit!”  on March 11, 4pm — Spm!  Reach out to us on events@isaraerospace.com or click here to set up a 1:1 with the team now: https://Inkd.in/dyuZd6UZ  #fromisartospace #SATShow  isar aerospace 7  SATELLITE 2025""  a = CONFERENCE & EXHIBITION Meet us at Satellite  Don't miss our CCO Stella Guillen on the session “The Happy Hour Rocket ‘Show: New Options to Orbit!”  C2092 1. comment - 7 reposts. ® Like © Comment 1% Repost 7 Send Isar Aerospace + Follow TZ) ivaarstotoners Amo+®  © Attending SmallSat Symposium next week from February 4-6 in Silicon",https://www.linkedin.com/posts/isaraerospace_fromisartospace-satshow-activity-7302961130690244608-ipJu?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Isar Aerospace,"108875 followers Amo» @  7 Isar Aerospace + Follow  © Attending SmallSat Symposium next week from February 4-6 in Silicon  Valley? Then don’t miss our Chief Commercial Officer Stella Guillen on the panel “Launch Customization: Payloads, schedules and orbits” on February 4 at 4:20 pm Pacific Time (PT),  Want to know more about Isar Aerospace and discuss launch opportunities? Then click here and select a time slot that suits you:  https://Inkd.in/dtYegeid  #fromisartospace #SmallSatSymposium  isar aerospace 7  SMALLSAT  SYMPOSIUM  Meet us at SmallSat Symposium 2025 Don't mss our CCO Stele Cullen  (on the panel Launch Customization: Payloads, schedules and orbits  eC@ 67 1 comment - 4 reposts Like © Comment Repost J Send Isar Aerospace + Follow 108,875 followers ee)  © Joining the European Space Conference in Brussels from January 28-29? Our team would love to see you! Don't miss our CCO Stella Guillen on the panel “Accelerating",https://www.linkedin.com/posts/isaraerospace_fromisartospace-smallsatsymposium-activity-7289983583329423361-qmHz?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Isar Aerospace,"ere eT ee ee  €C@ 67 1 comment - 4 reposts Like © Comment Repost J Send Isar Aerospace 108,875 followers 4mo+ © © Joining the in Brussels from January 28-29? Our team would love to see you! Don't miss our CCO on the panel “Accelerating  Europe's Space Ecosystem: Perspectives from Companies and Investors” on 29 ..more  isar aerospace 7  Meet us at the European Space Conference 2025  Don't miss our CCO Stella Gulln fon the panel “Accelerating Europe's ‘Space Ecosystem: Perspectives from Companies and Investors”  @ 83 1. comment - 8 reposts. ® Like © Comment 1% Repost 7 Send Isar Aerospace 108,875 followers 6mo+ @ Isar Aerospace signed a contract for over EUR 15m from the (ESA) as part of their ! program, The contract adds additional funds to  's strong position as the most capitalized independent New Space company in Europe with more than EUR 400m in total private funding. This further contributes   [CONTINUED_FROM_SCROLL]  Like © Comment Repost J Send  Isar Aerospace + Follow  108,875 followers  ee) © Joining the European Space Conference in Brussels from January 28-29? Our team would love to see you! Don't miss our CCO Stella Guillen on the panel ""Accelerating Europe's Space Ecosystem: Perspectives from Companies and Investors” on 29 January at 12:05 CET.  To discuss launch opportunities, click below to set up a 101 with Stella Guillen, Andrea Jaime Albalat and Johanna P. https://Inkd.in/d4rEjxnD or email us at events@isaraerospace.com.  #fromisartospace #EuropeanSpaceConf  isar aerospace 7  Meet us at the  European Space Conference 2025  Don't miss our CCO Stella Gulln fon the panel “Accelerating Europe's ‘Space Ecosystem: Perspectives from Companies and Investors”  C@s3 1. comment - § reposts ® Like © Comment 1% Repost 7 Send Isar Aerospace + Follow 7) ivaarstotoners  a",https://www.linkedin.com/posts/isaraerospace_fromisartospace-europeanspaceconf-activity-7287740792394125312-M6lF?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Isar Aerospace,"Isar Aerospace ‘T Follow 7 sweat oloners 6mo+@  Isar Aerospace signed a contract for over EUR 15m from the European Space Agency - ESA (ESA) as part of their #Boost! program. The contract adds additional funds to Isar Aerospace's strong position as the most capitalized independent New Space company in Europe with more than EUR 400m in total private funding. This further contributes towards strengthening #Europe’s capabilities for commercial #space transportation, ensuring sovereign access to space.  In the light of the current political developments, it becomes even clearer why Europe must now change its approach to ensuring access to space.  Link to press release and more information: https://Inkd.in/dPAIPbBJ  isar aerospace 7  lsar Aerospace signs additional  EUR 15m ESA © esa Boost! contract  Space commercialization gains momentum  GO 584 11 comments - 16 reposts Like © Comment Repost J Send Isar Aerospace + Follow 108,875 followers 6mo+®  We welcomed the US Space Systems Command Galaxy at Isar Aerospace’s Production facilities in Germany and had a great exchange on the importance of building",https://www.linkedin.com/posts/isaraerospace_boost-europe-space-activity-7264582165739302912-3Hpo?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Isar Aerospace,"Like © Comment  7 Isar Aerospace  108875 followers  6mo+®  Repost J Send  + Follow  We welcomed the US Space Systems Command Galaxy at Isar Aerospace’s Production facilities in Germany and had a great exchange on the importance of building responsive space launch capabilities for our nations’ security and resilience. With our footprint in the US, we extend our commitment to drive this at an international level.  Thanks to the Galaxy Cohort 12 team Kristin Burk, Bryce Leiter, PMP, Jacob Mendoza, Greg Skage, Leigha Woelffer and Sabrina Taylor for visiting and meeting with our CEO Daniel Metzler, CTO Josef Fleischmann and CCO Stella Guillen!  #fromisartospace  isar aerospace 7  Welcoming the US Space Systems Command Galaxy Cohort  Exchanging on the importance of building responsive space launch capabilties for security and resiience  €€O 251  ® Like © Comment  Isar Aerospace 108 875 followers 6mo-@  2 comments - 10 reposts  1% Repost 4 Send  + Follow",https://www.linkedin.com/posts/isaraerospace_fromisartospace-activity-7264251258352402433-5Lsg?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Isar Aerospace,"BIKE ~Somment ve Repost  Isar Aerospace + Follow  108,875 followers  6mo+ @ © Heading to Bremen for Space Tech Expo Europe 2024? We are, and we would be thrilled to see you there! Don't miss our CCO Stella Guillen on the panel ""Europe as an Attractive Ecosystem for Investors and Start-ups"" on November 20 at 10am and meet our team onsite!  If you'd like to discuss launch opportunities just stop by our booth (H51). You can also schedule a meeting with us via: https://Inkd.in/dfdRyECK or email us  at events@isaraerospace.com, We are looking forward to connecting with you all very soon!  #SpaceTechExpo #fromisartospace  isar aerospace 7  Meet us at Space Tech Expo 2024  Don't miss our CCO Stella Guillen ‘on the panel “Europe as an Attractive Ecosystem for Investors and Start-ups""  SPACE TECH EXPO  ee 12 2. comments - 5 reposts Like © Comment Repost J Send Isar Aerospace + Follow TZ) apis totowers  6mo+®",https://www.linkedin.com/posts/isaraerospace_spacetechexpo-fromisartospace-activity-7262443482701582337-3vwn?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Isar Aerospace,"+ Follow 108,875 followers 6mo+® © Are you heading to Spaceport Norway in Oslo the next days? Don't miss out on an exciting panel discussion: ""How can space agencies support space exploration and scientific research while enabling commercial growth and sustainable more  7 Isar Aerospace  isar aerospace 7  Mestusiat SPACEPORT Spaceport Norway NORWAY  Don't miss our Sales Director, Josef Wiedemann on the panel discussing ways space agencies can support the space sector.  C@e 98 5 reposts ® Like © Comment 1% Repost 7 Send Isar Aerospace + Follow 108,875 followers 6mo+ @  © Are you joining the Asia-Pacific Satellite Communications Council APSCC (Asia Pacific Space Community Council) from November 5-7 in Bangkok, Thailand?  Then don't miss our Sales Director, Asia Keiko Nasu on the panel ""Launch Business Model - Business as Usual or New Path Forward” on 6 November, at 10:30am  Indochina time.  If you'd like to meet with Keiko to discuss potential launch opportunities, just email us   [CONTINUED_FROM_SCROLL]  + Follow  108875 followers  6mo+® © Are you heading to Spaceport Norway in Oslo the next days? Don't miss out on an exciting panel discussion: ""How can space agencies support space exploration and scientific research while enabling commercial growth and sustainable development in  7 Isar Aerospace  the space sector?""  Join us as our Sales Director Josef W. shares insights into Isar Aerospace’s journey and the evolving space industry. Catch the panel on Tuesday, November 12 at 10:45 CET. We look forward to connecting with you there  #fromisartospace #SpaceportNorway  isar aerospace 7  Mestusiat SPACEPORT Spaceport Norway NORWAY  Don't miss our Sales Director, Josef Wiedemann on the panel discussing ways space agencies can support the space sector.  C@e 98 5 reposts ® Like © Comment 1% Repost 7 Send Isar Aerospace + Follow 108,875 followers 6mo+ @  © Are you joining the Asia-Pacific Satellite Communications Council APSCC (Asia",https://www.linkedin.com/posts/isaraerospace_fromisartospace-spaceportnorway-activity-7261709310315937792-4gzm?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Isar Aerospace,"© Like SY Comment “ send Isar Aerospace + Follow 108 875 followers 6mo+@  © Are you joining the Asia-Pacific Satellite Communications Council APSCC (Asia Pacific Space Community Council) from November 5-7 in Bangkok, Thailand?  Then don't miss our Sales Director, Asia Keiko Nasu on the panel ""Launch Business Model - Business as Usual or New Path Forward” on 6 November, at 10:30am  Indochina time.  If you'd like to meet with Keiko to discuss potential launch opportunities, just email us at events@isaraerospace.com, We look forward to meeting with you there!  #fromisartospace #APSCC #APSCC2024  isar aerospace 7  Meet us at APSCC 2024  Don't miss our Sales Director, Asia Keiko Nosu on the panel  “Launch Business Model - Business ‘8 Usual or New Path Forward”  C046 3 reposts Like © Comment Repost J Send Isar Aerospace + Follow TZ) 102375 fotowers  Imo» ®",https://www.linkedin.com/posts/isaraerospace_fromisartospace-apscc-apscc2024-activity-7259534971298598915-7_gK?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Isar Aerospace,"7 108875 followers  7mo+@ x” Are you joining the European space community's largest Meet & Greet event tomorrow in Speyer, Germany? Then don’t miss your chance to meet the Isar Aerospace team at #Spacecreatorday, chat with some of our engineers and be in to win some of our really cool merchandise!  #fromisartospace #TeamSpace  isar aerospace 7  Space  Creator SS Day  Meet us at Space Creator Day  Meet the team and be in to win ‘some great prizes at our Booth,  ceo 2 reposts ® Like © Comment 1% Repost 7 Send Isar Aerospace + Follow 7) scastsfolowers  © Join us at the [AC2024 in Milan from 14-18 October! We are excited to be taking part in this year's edition, under the theme ""Responsible space for sustainability’.  Come visit us at the German Pavilion! For more detailed information and discussions about launch opportunities, feel free to email us at events@isaraerospace.com or schedule a private meeting via this link: https://Inkd.in/dukDawxF",https://www.linkedin.com/posts/isaraerospace_spacecreatorday-fromisartospace-teamspace-activity-7250411609603403776-x5vG?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Isar Aerospace,"® Like © Comment 1% Repost 7 Send  T Isar Aerospace + Follow  108,875 followers © Join us at the [AC2024 in Milan from 14-18 October! We are excited to be taking part in this year's edition, under the theme ""Responsible space for sustainability’.  Come visit us at the German Pavilion! For more detailed information and discussions about launch opportunities, feel free to email us at events@isaraerospace.com or schedule a private meeting via this link: https://Inkd.in/dukDawxF  We look forward to seeing you there!  #fromisartospace #1AC2024  isar aerospace A wi e 6g > Nieanarions Zed Ke G fants Meet us at  IAC 2024  ‘Stop by the stand MS-GIS inthe German Pavilion and get to know our team  Cee 104 1. comment - 8 reposts. ® Like © Comment 1% Repost 7 Send + Follow  108875 followers ‘ted » @)  T Isar Aerospace",https://www.linkedin.com/posts/isaraerospace_fromisartospace-iac2024-activity-7249001623530704896-FiDR?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
