company,postContent,postUrl
RFA,"CO 126 2 reposts Like © Comment Repost J Send Rocket Factory Augsburg - RFA + Follow EBAY 51,174 followers 5mo+@  #° #RFAdvent Day 18  That's no giant Kinder egg, we told the children from a kindergarten who visited us at RFA Portugal - it's the RFA ONE fairing, prepped and ready for shippin  The fairing acts as the rocket's protective shell, carefully surrounding the payload to shield it from the harsh conditions during ascent, like aerodynamic forces and intense heat.  Curious about what's inside?!  CO 256 1. comment - 1 repost  ® Like © Comment 1% Repost 7 Send",https://www.linkedin.com/posts/rfa-space_rfadvent-activity-7275072416999985153-gLSh?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"1 comment 1 repost  ® Like © Comment 1% Repost 7 Send Rocket Factory Augsburg - RFA + Follow BAY 51,174 followers 5mo+ @  xf #RFAdvent Day 9  Come with us out of the workshop, exploring the stunning Shetland coastline. Between rugged cliffs, endless skies, and powerful waves you'll find the Muckle Flugga lighthouse, which is the northernmost lighthouse in the United Kingdom, The trajectory for our Test Flight 1 runs behind Muckle Flugga, so be prepared for the most unique photos ever taken from the Shetlands!  These images also remind us why we are actually doing all this: To enable data from space that we as humans can use to better understand and protect this very nature.  ta RFA/Marc HaBenpflug  CeCe 99  ® Like © Comment 1% Repost 7 Send  | al Rocket Factory Augsburg - RFA + Follow",https://www.linkedin.com/posts/rfa-space_rfadvent-activity-7271810916889878528-oRy3?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"CeCe 99  ® Like © Comment 1% Repost 7 Send Rocket Factory Augsburg - RFA + Follow BAY 51,174 followers 5mo+ @  sf #RFAdvent Day 8 Today, we're taking you to our workshop in Augsburg, where we integrate our stages.  The photos show a first stage with its thrust frame. A total of 9 Helix engines are mounted here, and you can imagine the complexity involved: fuel lines, valves, motors for trust vector control (TVC) to gimbal the engines, and all the electronics and sensors to control and monitor it.  It's incredible how much high tech works together in such a confined space and is pushed to its physical limits @  ta RFA/Mare HaBenpflug",https://www.linkedin.com/posts/rfa-space_rfadvent-activity-7271448469649727488-2unn?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"CO 245 1 comment 1 repost Like © Comment Repost J Send Rocket Factory Augsburg - RFA + Follow EBAY 51,174 followers 3mo+@  In the first episode of ""Meet the Team’, our propulsion engineer Philipp introduces you to his department and his work  How did he get into rockets, what is the Helix engine all about and what makes working at RFA so special?  Find out in this video and let us know which other departments or roles you would like to learn more about!  €6@513 7 comments - 14 reposts  Like © Comment Repost J Send",https://www.linkedin.com/posts/rfa-space_in-the-first-episode-of-meet-the-team-activity-7292489716711510016-7QdJ?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"LRFA  7 comments - 14 reposts  Repost J Send  + Follow  Last week was super important for Rocket Factory Augsburg - RFA: We received the official regulatory permission for our first test flight - our launch licence. Congratulations to the incredible team at RFA who really pushed relentlessly ...more  teu RFA CEO ON EUROPEAN SPACE INDUSTRY  29 comments - 10 reposts ® Like © Comment 1% Repost 7 Send   [CONTINUED_FROM_SCROLL]  Stefan Tweraser © « 3) + Follow @  crosnes Amo+ ©  Last week was super important for Rocket Factory Augsburg - RFA: We received the official regulatory permission for our first test flight - our launch licence. Congratulations to the incredible team at RFA who really pushed relentlessly and made it happen - as the first European new space company! What an achievement!  To mark the occasion, | spoke to CNBC about European space flight and the approach and philosophy RFA is taking to be at the forefront of shaping it. We talked about the launch licence, the commercialisation of space travel, why space travel is necessary at  all, and - of course - how we can keep up with the Americans.  Watch the video here: https://Inkd.in/dErDPaFY  Rocket Factory Augsburg - RFA CNBC  — ae mi Eau RFA CEO ON EUROPEAN SPACE INDUSTRY.  16 comments - 10 reposts  DO remment Ph pence dco",https://www.linkedin.com/posts/stefan-tweraser-463b0a110_last-week-was-super-important-for-rocket-activity-7287067796583182336-sFsJ?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"Director General at European Space Agency - ESA  ee) #° A milestone for European commercial launchers and a huge achievement for Rocket Factory Augsburg - RFA — congratulations to them! ESA and its Member States can take pride in their efforts to Boost! (pun intended) new European ‘commercial launch capabilities, leading to achievements like this.  Rocket Factory Augsburg - RFA + Follow  & Josef Aschbacher [f - 3+ + Follow  51,174 followers  Amo» @  = RFA received its launch licenc  We are thrilled to announce that we have been awarded our Spaceflight Operator Licence by the UK Civil Aviation Authority! This historic licence makes us the first  European company to receive regulatory approval for orbital rocket launches from mainland Europe  The licence is not limited in time and covers a wide range of orbits and trajectories. All three key regulatory authorisations required for an RFA ONE test flight in 2025 from SaxaVord Spaceport have now been granted ”  What a vote of confidence from the UK Civil Avi Agency, thank you!  ion Authority and UK Space  Read more in our press release: https://Inkd.in/e6CpHJ19",https://www.linkedin.com/posts/josef-aschbacher_%F0%9D%97%A5%F0%9D%97%99%F0%9D%97%94-%F0%9D%97%BF%F0%9D%97%B2%F0%9D%97%B0%F0%9D%97%B2%F0%9D%97%B6%F0%9D%98%83%F0%9D%97%B2%F0%9D%97%B1-%F0%9D%97%B6%F0%9D%98%81%F0%9D%98%80-%F0%9D%97%B9%F0%9D%97%AE%F0%9D%98%82%F0%9D%97%BB-activity-7285665722020577281-LfRu?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"Enabling Evolution  4mo-® Absolutely proud of our team having managed this groundbreaking moment for RFA and for Europe's space industry. This is the first-ever launch license outside ESA's established site in Kourou. A regulatory milestone and powerful endorsement of our  ia) Jém Spurmann @ - 3:d= + Follow  technical excellence and a turning point for European space innovation. We are laying the foundation for a new era of space exploration and commercialization, ensuring Europe remains at the forefront of the global space race. Together with the CAA and ‘our partners, we are driving the future of accessible and reliable spaceflight.  Rocket Factory Augsburg - RFA + Follow 51,174 followers  Amo» @  RFA received its launch licence!  We are thrilled to announce that we have been awarded our Spaceflight Operator Licence by the UK Civil Aviation Authority! This historic licence makes us the first  European company to receive regulatory approval for orbital rocket launches from mainland Europe  The licence is not limited in time and covers a wide range of orbits and trajectories. All three key regulatory authorisations required for an RFA ONE test flight in 2025 from SaxaVord Spaceport have now been granted ”  What a vote of confidence from the UK Civil Aviation Authority and UK Space Agency, thank you!  Read more in our press release: https://Inkd.in/e6CpHJ19",https://www.linkedin.com/posts/joernspurmann_%F0%9D%97%A5%F0%9D%97%99%F0%9D%97%94-%F0%9D%97%BF%F0%9D%97%B2%F0%9D%97%B0%F0%9D%97%B2%F0%9D%97%B6%F0%9D%98%83%F0%9D%97%B2%F0%9D%97%B1-%F0%9D%97%B6%F0%9D%98%81%F0%9D%98%80-%F0%9D%97%B9%F0%9D%97%AE%F0%9D%98%82%F0%9D%97%BB-activity-7285586632882196480-_cuV?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"CeO 215 18 comments - 6 reposts  ® Like © Comment 1% Repost 7 Send Rocket Factory Augsburg - RFA + Follow MBA 51,174 followers Amo + Edited - ©  Together with other innovative European new space companies, we approached the European Space Agency - ESA in the run-up for the anticipated European Launcher Challenge  In our joint position paper, we set out our shared vision, expectations, and ideas. Read it here! [3 https://Inkd.in/d4_EQAFa  Gl. European Spaceflight Lid + Follow th) 42013 followers  4mo+ Hylmpulse, Latitude, MaiaSpace, Orbex, Rocket Factory Augsburg - RFA, and The Exploration Company have sent an open letter to ESA outlining key priorities for the implementation of the agency's European Launcher Challenge. https://Inkd.in/d4_EQAFa  European Launch Startups Send Open Letter to ESA Outlining Key Priorities  europeanspaceflight.com  C@e 159 2 comments - 4 reposts  ® Like © Comment 1% Repost 7 Send  Rocket Factory Augsburg - RFA + Follow LRFA|  51,174 followers",https://www.linkedin.com/posts/rfa-space_european-launch-startups-send-open-letter-activity-7288571595768418305-k96x?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"Rocket Factory Augsburg - RFA 51174  6mo- ©  x” Explore RFA ONE: Where efficiency meets innovation  At RFA, we're committed to democratizing access to space to better understand, connect and protect our planet. Our new delves deep into RFA ONE, showcasing the engineering behind our innovative three stage launch vehicle — from its cost  nt stainless steel construction to Helix, the only staged-combustion engine in the  Learn how RFA ONE is designed for performance, cost-efficiency, reusability, and flexibility in orbit. Whether you're a space enthusiast or a professional, this guide offers insights into how we envision the future of space transportation.  Read the full blog on our website! —",https://www.linkedin.com/posts/rfa-space_blog-european-activity-7260269905206276096-dgR6?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"® Like © Comment 1% Repost J Send  IIA 51,174 followers Tmo» @  Rocket Factory Augsburg - RFA + Follow  Congratulations to SpaceX, what an incredible feat of engineering! Mars, here we come,  At the same time, the coin has a second side: it shows and confirms that #Europe has completely lost touch. Can it still catch up? No chance. At least not the way things are going at the moment.  Europe has ambitious private space players. With innovative ideas, courage and a vision. Unfortunately, they are being held by the long arm and are in danger of withering away while old structures, processes and mindsets are maintained.  What we need immediately and systematically are state anchor customers, substantial investment, and a framework that allows and promotes unbureaucratic, fast and risk- taking development.  Otherwise, Europe will quickly sink into insignificance when it comes to the exploration of space, its resources and its potential. And we leave it to the rest of the world to  make history. Just like SpaceX did yesterday.  It is up to Europe, up to us.  Pictures: SpaceX",https://www.linkedin.com/posts/rfa-space_europe-activity-7251500725841649665-Ca-1?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"€@03011 37 comments - 57 reposts  ® Like © Comment 1% Repost 7 Send  Jérm Spurmann @ - 3rd~ + Follow Enabling Evolution 3mo + Edited» ©  y  If The security situation in Europe has fundamentally changed - and capabilities in space have become more important than ever. ...more  C@2 256 11 comments - 6 reposts ® Like © Comment 1% Repost 7 Send Rocket Factory Augsburg - RFA + Follow BAY 91,174 followers imo+@  i. Nerd Alert!   [CONTINUED_FROM_SCROLL]  If The security situation in Europe has fundamentally changed - and capabilities in space have become more important than ever.  Today's battles are not only decided on land, at sea or in the air - the most important pieces of the puzzle are flying in space. If we fail to build defense capabilities in orbit, we will have lost the battles in the other domains before they even begin. The chain and its weakest link.  So on a panel at the Munich Security Conference 2025 Space Night, | will highlight three key points:  © Space is already critical part of warfare today - Without secure assets in space, all other domains - land, sea, air, cyber - become incredible vulnerable, blind, uncoordinated, ineffective, Especially on the modern, multi-domain battle field. If we don't protect our interests, critical assets and infrastructure in orbit, we risk losing even before the first shot is fired  ‘* Europe needs independent access to space - Communication, reconnaissance, and navigation are the backbone of modern security. Relying on non-European providers  2, Trump-Musk-USA) puts our operational sovereignty at risk. Europe must be able to act on its own.  ‘* Germany must lead in responsive space — The ability to rapidly replace satellites in case of attack or failure is critical. Germany has the opportunity to take the lead as a host nation for on-demand launch capabilities in the EU and NATO. But this requires joint and decisive action from governments, satellite manufacturers, and launch service providers like us at Rocket Factory Augsburg - RFA.  Europe is serious about security, it must get serious about space. And Germany must take the lead,  | am very excited to be speaking on a panel on these points today at the MSC Space Night. The MSC Space Night has a high-calibre line-up, including a.0. EU Commissioner Andrius Kubilius, ESA DG Josef Aschbacher and Major General Traut, Space Command Germany. Join us!  #MSC2025 #SpaceSecurity #EuropeanDefense #ResponsiveSpace Matthias Johannes",https://www.linkedin.com/posts/joernspurmann_msc2025-spacesecurity-europeandefense-ugcPost-7296193173247213568-ehOY?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,",  24 See COS 256  11 comments - 6 reposts  ® Like © Comment 1% Repost J Send Rocket Factory Augsburg - RFA + Follow MERAY 51,174 followers imo+@ i. Nerd Alert!  Join our co-founder and Chief Operating Officer Dr. Stefan Brieschenk in his LIVE interview with NASASpaceflight LLC tonight - straight from our workshop!  © 18:00 UTC / 19:00 BST / 20:00 CEST / 2 PM EDT. Link in the comments # Topics: All things rockets, staged-combustion engines, launch pads, philosophies  & approaches, European space flight, and more.  Come join us, it's going to be fun!  EUROPE's FUTURBIN  fps pmamte 2 rammete",https://www.linkedin.com/posts/rfa-space_nerd-alert-join-our-co-founder-and-chief-activity-7313185738534141954-X8du?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"€C@ 301 4.comments - 8 reposts  Like © Comment Repost J Send Rocket Factory Augsburg - RFA + Follow EWAN 51,174 followers 1imo+ @  Look at these beauties #” . Engineered to ignite dreams!  Our team in SaxaVord Spaceport has successfully installed all 9 Helix engines to the first stage of RFA ONE, There have never been so many engines on a European rocket before! A historic moment.  But we are not leaning back. Preparations for the next hot fire test are advancing rapidly.  CC@ 1,195 38 comments - 72 reposts ® Like © Comment 1% Repost 7 Send Rocket Factory Augsburg - RFA + Follow IAY 91,174 followers timo ©  We can't get enough of this view!  ‘And now you can have it too. Download your Wallpaper here dr https://Inkd.ii ..more  - _——_ |   [CONTINUED_FROM_SCROLL]  4. comments - 8 reposts  © Comment Repost J Send Rocket Factory Augsburg - RFA + Follow REAR ers Imo+ @ Look at these beauties x” \. Engineered to ignite dreams!  Our team in SaxaVord Spaceport has successfully installed all 9 Helix engines to the first stage of RFA ONE, There have never been so many engines on a European rocket before! A historic moment.  But we are not leaning back. Preparations for the next hot fire test are advancing rapidly.  38 comments - 72 reposts  ® Like © Comment 1% Repost 7 Send Rocket Factory Augsburg - RFA + Follow RGA siz timo. ®",https://www.linkedin.com/posts/rfa-space_look-at-these-beauties-engineered-to-activity-7211292288675676161-1XFC?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"Rocket Factory Augsburg - RFA 51,174 followers  Timo+ ©  We can't get enough of this view! &  And now you can have it too. Download your Wallpaper here dr  CC@ 395 T reposts  ® Like © Comment 1% Repost 7 Send  Rocket Factory Augsburg - RFA  51,174 followers  timo © We're looking for an experienced Avionics Production Manager to join our team as Group Lead. ..more  CO 125 2 comments - 7 reposts  Like © Comment Repost J Send",https://www.linkedin.com/posts/rfa-space_we-cant-get-enough-of-this-view-and-activity-7206596097396379648-WDTP?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"Rocket Factory Augsburg - RFA + Follow MERAY 51,174 followers 11mo- ©  We're looking for an experienced Avionics Production Manager to join our team as Group Lead.  What you will do: * Lead production and quality control teams within the avionics department.  * Develop new manufacturing processes while ensuring employees understand and are productive in their actions.  * Be our go to knowledge resource for special manufacturing processes, workflows and tools.  Your qualifications: ‘© Atleast 5 years experience in production, ideally within the avionics sector.  ‘© Experience working with revision control systems, PLM systems and. quality control documentation.  * A positive can-do attitude and a creative flare to think of innovative solutions for difficult problems.  Think you'll be a good fit for this role?  Contact Head of Avionics Serhat YALINKAYA, RFA Recruiter Eugene McIntyre or apply directly é https://Inkd.in/e69y3wPS  ee ia a",https://www.linkedin.com/posts/rfa-space_were-looking-for-an-experienced-avionics-activity-7203727253019447297-5BVT?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"C@ 125 2 comments - 7 reposts  Like © Comment Repost 4] Send Rocket Factory Augsburg - RFA + Follow MaAY 51,174 followers  9mo+® UPDATE on our S1 test anomaly.  Our first stage is gone — but we have collected a significant amount of data ..more  €20 1,859 56 comments - 82 reposts ® Like © Comment 1% Repost 7 Send Rocket Factory Augsburg - RFA + Follow MBA 591,174 followers 10mo+ ©  You asked: ""How many times can the Fenix engine be ignited?  We tracked down our group lead for Redshift propulsion, the answer.  pe Barreiro, to give you   [CONTINUED_FROM_SCROLL]  Rocket Factory Augsburg - RFA + Follow MxtwAY 51,174 amo» ©  UPDATE on our S1 test anomaly.  Our first stage is gone — but we have collected a significant amount of data and film footage. After reviewing it, we want to share some insights into the technical analysis, preliminary conclusions and our next steps.  And in true RFA fashion, we're being as transparent as possible and sharing our own raw footage of the incident. Maybe other companies or prospective engineers can learn from it  Enough of the written words. Let's hear from our co-founder and COO Dr. Stefan Brieschenk himself about the incident EJ  © 1.859 56 comments - 82 reposts ® Like © Comment 1% Repost 7 Send Rocket Factory Augsburg - RFA + Follow  :/\ ei",https://www.linkedin.com/posts/rfa-space_update-on-our-s1-test-anomaly-our-first-activity-7233747740504055808-Y0Wk?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"ae mo WY  low many times can the Fenix engine be ignited’  You asked: *  We tracked down our group lead for Redshift propulsion, Filipe Barreiro, to give you the answer.  Fenix is the name of the bi-propellant pressure-fed engine that drives Redshift, our Orbital Transfer Vehicle (OTV). With 1.5 kN thrust and its re-ignition capability, Fenix enables our precise and flexible delivery services  For our first test flight we will conduct two burns: the main burn and a circularization burn. However, for future missions we have the capability to perform even more ignitions, We've already demonstrated the ability to successfully perform more than just two ignitions @  Thanks to @Horashi0 for this great question on X!  #ASKRFA",https://www.linkedin.com/posts/rfa-space_askrfa-activity-7221442897152208897-PF4f?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
RFA,"O Like © Comment {3 Repost | Send  Rocket Factory Augsburg - RFA + Follow EBA 51,174 followers 10mo- ©  We're coming in hot (fire) with an update on our third stage: We have completed a full duration hot fire of the fully integrated Redshift OTV, qualifying it for flight.  As always, our approach for this hot fire was to get as close to the real thing as possible. So it included a nearly 600s (10 minutes!) burn after an assumed stage separation, followed by a 40 minute coasting phase simulation, and a 30s orbit circularization burn, Welcome to LEO!  The team will now prepare the fully qualified Redshift OTV for its shipment to SaxaVord Spaceport, where it will be integrated with the payloads for the first test flight later this year.  Enjoy the video with a look behind the scenes  C@O s62 28 comments - 50 reposts  ® Like © Comment 1% Repost 7 Send",https://www.linkedin.com/posts/rfa-space_were-coming-in-hot-fire-with-an-update-activity-7219627146569285632-9rSX?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
