company,postContent,postUrl
Sirius Space Services,"*#SiriusRecruits | Technical Lead GNC (Guidance, Navigation & Control)  ‘Awarded last week as the fastest-growing French start-up in the Industry & Supply category in 2024, we are now looking for a Technical Lead GNC to join forces with our #SpaceTeam in shaping the future of European spaceflight !  As a Technical Lead GNC, you will be at the forefront of our mission :  * Lead the GNC team with technical excellence  ‘* Master guidance & control to ensure precision and reliability  * Drive navigation expertise for our reusable launchers  Become a #Spacer, and together, let's reach orbit!  Location: Colombes, France © Apply before: March 18, 2025  Apply now! [https://Inkd.in/dxhk4jJQ]  ee <a) |We're hiring! = 45,  | TECHNICAL LEAD",https://www.linkedin.com/posts/sirius-space-services_technical-lead-gnc-fh-activity-7298382152415481856-1eDM?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Sirius Space Services,"oman Let's Talk #SpaceTech — Meet Us at TECH&FEST 2025 3°  jirius Space Services takes off for #TechAndFest on February Sth & 6th at Alpexpo in #Grenoble! This major event will gather 20,000 attendees from industry, research, education, and entrepreneurship, creating a vibrant hub for innovation and collaboration.  © Find us at the Bpifrance booth! To connect with us, discuss the future of #SpaceLaunchers, and discover how our range of #SiriusLaunchers is transforming small satellite missions with reliable, cost-  effective, and sustainable launch solutions.  We're also excited to showcase our combustion chamber, which passed its tests with flying colors last October! @  Join the conversation! Our CEO, Antoine Fourcade, will participate in an inspiring roundtable with leading  experts to discuss the challenges and opportunities shaping the future of the #Spaceindustry. %  - Antoine Fourcade - CEO and Co-founder, Sirius Space Services - Claudie Haigneré — Astronaut, MD, PhD, Former Minister  - Geneviéve Fioraso — Former Minister  - Alban Guyomarc’h’ ~ Space Law Specialist  - Sylvestre Maurice — Astrophysicist-Planetologist  When?  Date: February Sth, 2025  Time: 14:40 - 15:25  Location: Main Stage  Topic: ""Tech & Space: Le réveil de la force?”  Come and join our #SpaceJourney! We look forward to meeting you and exploring the future of #Spacelnnovation.",https://www.linkedin.com/posts/sirius-space-services_spacetech-techandfest-grenoble-activity-7290775828915802112-rZ5U?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Sirius Space Services,"Sirius Space Services PEM 12,361 followers  Amo @  Cold as ice, powerful as ever !  team is about to hit a major milestone in our  Atthe 's in Lampoldshausen, our fully in- house developed and produced is gearing up for its testing phase. As the beating heart of our launcher engines, the turbopump plays a crucial  role. It delivers propellants to the combustion chamber under high pressure, ensuring peak performance and reliability.  After the successful completion of our combustion chamber tests in October, this next step initiates a rigorous validation process that will set the stage for :  STAR-1 testing. 2°  Stay tuned as our turbopump cools down before it rolls up !  @O 345 5 comments - 15 reposts  oa DO remment Ph pence dco",https://www.linkedin.com/posts/sirius-space-services_spacejourney-testbench-turbopump-activity-7287514302763208707-vJyX?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Sirius Space Services,"du #GolnvestBoucleNorddeSeine, un événement organisé par I'EPT BOUCLE NORD DE SEINE et la CCI Hauts-de-Seine.  x Lindustrie spatiale a I'honneur : lors de la cérémonie des lauréats France 2030, organisée par la Préfecture des Hauts-de-Seine, Sirius Space Services basée a Ville de Colombes, a été distinguée pour son réle dans l'excellence industrielle et entrepreneutiale.  En présence de personnalités telles que Fatour Diop, Benoit Trévisani, Benoit Feytit, Georges Mothron et Camille Gicquel, notre CEO, Antoine Fourcade, a eu le plaisir de recevoir un prix dans la catégorie industrie. Une nouvelle reconnaissance qui  renforce notre ambition de devenir un acteur clé du spatial Francais et Européen.  © Un grand merci a la Région Ile de France, A la Préfecture des Hauts-de-Seine et aux organisateurs pour leur confiance et leur soutien précieux.  @ Ensemble, nous construisons l'avenir du spatial francais et européen, en plagant nos innovations au service de grandes ambitions.  Bpifrance | Banque de France | Réseau Entreprendre 92 | Initiative Hauts-de-Seine  #innovation #France2030 #Industrie #Spatial #SiriusSpaceServices  Show translation  cer 1. comment - 1 repost  ® Like © Comment 1% Repost 7 Send",https://www.linkedin.com/posts/sirius-space-services_france2030-goinvestbouclenorddeseine-innovation-activity-7285695599696351234-Jowe?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Sirius Space Services,"BY Sirius Space Services + Follow EE. 12,361 followers Smo + Edited» @  [Visit s¢°] - Centre National d'Etudes Spatiales at Sirius Space Services  ‘As 2024 comes to an end, we had the pleasure of welcoming part of the Governance ‘Team from Centre National d'Etudes Spatiales to our facilities in the Région lle de France,  This visit was a valuable opportunity to showcase the milestones we've achieved over the past year and to offer a glimpse of the exciting objectives we've set for 2025.  It also reinforced our long-standing partnership with Centre National d'Etudes Spatiales, a trusted ally who has supported us since the very beginning.  Let's gear up for an incredible 2025!  A special thanks to: Jean Marc Bahu | Carine Leveau | Ursula Aniakou | Julien Pichillou | Centre National d'Etudes Spatiales  *#SiriusSpaceServices | #SiriusJourney | #CNES | #NewSpace | #LaunchSolutions",https://www.linkedin.com/posts/sirius-space-services_siriusspaceservices-siriusjourney-cnes-activity-7275827320282624000-h4Gm?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Sirius Space Services,"[Gill Sirius Space Services reposted this  GO Entrepreneurs + Follow 27,050 followers imo+®  20 étoiles montantes de l'entrepreneuriat francais  Cette année, #GOEntrepreneurs, le rendez-vous incontournable de l'entrepreneuriat, lance #GOnext, sa premigre sélection des futurs visages qui vont marquer le paysage entrepreneurial frangais de demain ! 3”  20 jeunes talents prometteurs, issus de secteurs aussi divers que la santé, la food, IIA, la mode, le spatial, et plus encore, se voient mis en lumiére pour leur audace et leur vision de l'avenir. Découvrez ces entrepreneurs qui font bouger les lignes et qui marqueront les esprits !  3 Sophia Akhmatova, co-fondatrice de Coup de pousse @ Raphael Arroche, co-fondateur de Jimini Al fondatrice de Zeta Bernier O'Donnell &&, fondatrice de Detective Box fp Hélene BRIAND, co-fondatrice de Verley © Aurelien de Meaux, co-fondateur d'Electra % Hugues de Rosny, fondateur du Le Média Posi Valérie De Sutter, co-fondatrice de JNPR Spirits BB Aurélie Didier, fondatrice de ART PRIVATE x” Antoine Fourcade, co-fondateur de Siri y Coralie Gassama, fondatrice de Keyena © Héléne Huby, co-fondatrice de The Exploration Company @ Yasmine IAMARENE, fondatrice de MiPi @ Adrien Pagés, co-fondateur de Morfo ft Camille Personnat, co-fondatrice de The Oasis House & Yovann Pigenet, fondateur de Blitz, Mood, Dressed, Délivraide et Palma © Stéphanie Robieux, co-fondatrice d’OOrion 2 Marie Rocchisani, fondatrice de Maison M %@ Nadir Tayach, co-fondateur de Naali XF Alice Tuyet, fondatrice de Daimant Collective  if *  is Space Services   Swipez pour découvrir ces étoiles montantes !|",https://www.linkedin.com/posts/goentrepreneurs_20-%C3%A9toiles-montantes-de-lentrepreneuriat-ugcPost-7312508742707613697-6Uao?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Sirius Space Services,"€@O 225 14 comments - 14 reposts  ® Like © Comment 1% Repost J Send Sirius Space Services + Follow FEA 12361 followers 5mo+@  [Exposition] - 3, 2, 1, top... Décollage ! #”  Du 7 décembre 2024 au 9 février 2025, le Chateau de Ladoucette 4 Drancy ... more  Show translation  3, 2, 1, top. Dédbllag@!  €@52 1 repost  Like © Comment Repost J Send  Sirius Space Services + Follow EE. 12,361 followers: 3mo+@  2 Gearing up, Spinning up, and Pushing furthe    [CONTINUED_FROM_SCROLL]  smo» @  [Exposition] - 3, 2, 1, top... Décollage !  Du 7 décembre 2024 au 9 février 2025, le Chateau de Ladoucette & Drancy vous ouvre ses portes pour une immersion unique dans histoire, I'évolution et les nouvelles perspectives des lanceurs spatiaux.  Cette exposition retrace 'épopée fascinante des lanceurs, depuis les pionniers d’avant- guerre jusqu’a la récente révolution du New Space.  Découvrez pourquoi l'accés 8 I'espace est essentiel pour répondre aux enjeux stratégiques, scientifiques et commerciaux du monde actuel ! Et comment Si Services, innove pour répondre a une partie de ces défis grace a sa gamme de lanceurs.  Space  C’est aussi l'occasion idéale de découvrir notre chambre de combustion STAR-1, 100 % congue en interne grace @ la fabrication additive métallique. >  © Dates : 7 décembre 2024 - 9 février 2024 © Lieu : Chateau de Ladoucette - Drancy © Horaires : Entrée libre du mardi au samedi, de 12h 4 17h  Passionné d’espace ou curieux ? Venez explorer histoire des lanceurs et comprendre les enjeux de demain.  Pierre-Frangois MOURIAUX | Mairie de Drancy | Air & Cosmos | Centre National d'Etudes  Spatiales | #Exposition | #SiriusSpaceServices | #NewSpace | #ExplorationSpatiale | #innovation |  Show translation",https://www.linkedin.com/posts/sirius-space-services_exposition-siriusspaceservices-newspace-activity-7270481307699146752-ryQg?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Sirius Space Services,"am ~'""lus Space Services 7 Follow fee 12301 Qwers c 3mo+®  Gearing up. Spinning up, and Pushing further! ©  On January 17, part of the Sirius Space Services team hit a key milestone in our #SpaceJourney.  At the German Aerospace Center (DLR) test bench in Lampoldshausen, our in- house #Turbopump successfully completed its first #testcampaign.  In just 12 seconds, it ramped up to 45,000 rpm, proving its ability to deliver high- pressure liquid methane (LNG) under real flight conditions—including bearings and the same sealing system as in our engine.  {| Fun fact - The red glow in the video comes from gaseous hydrogen burning to power the turbines. However, in the final version of our engine, we will use methane from the regenerative circuit of our expander cycle.  GB Next steps - We are finalizing the analysis of test data and moving fast toward the LOx turbopump, one of the most critical components of the engine.  This crucial milestone is paving the way for full-scale STAR-1 #FullEngine tests, as every test brings us closer to orbit!  A big shout-out to our Turbopump Department team for their hard work and dedication, and a special thanks to our partner, German Aerospace Center (DLR), for their invaluable collaboration in making this test campaign a success!  Together, let's reach the orbit! sf",https://www.linkedin.com/posts/sirius-space-services_spacejourney-turbopump-testcampaign-activity-7295120670122778624-Y_Vz?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Sirius Space Services,"topacers.  We're beyond excited to share that our #LinkedIn community has reached more than 10,000 followers! i  ‘A massive THANK YOU to each and every one of you for your support, engat and trust in our #SpaceJourney. Your enthusiasm fuels our mission every day!  And guess what? We're just getting started!  Get ready for more milestones, more testing and more behind th our #SiriusJourney— s""  Together, let's shape the future of #EuropeanSpace and reach n  iusSpace #NewSpace  10 000  #Snacarec",https://www.linkedin.com/posts/sirius-space-services_spacers-linkedin-spacejourney-activity-7292444311030321152-_d_5?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Sirius Space Services,"1 comment - 1 repost  © Comment 1% Repost J Send BY Sirius space Services + Follow FEA 12361 followers 6mo+ @  [Visite] 1° — La Région Ile de France, berceau des activités de Sirius Space Services  La semaine demiére, nous avons eu le plaisir d’accueillir Alexandra Dublanche, Vice- Présidente de la Région ile-de-France, accompagnée d’élus et d'acteurs locaux. au cceur des activités de Sirius Space Services.  MM) Depuis nos débuts, le soutien de la Région Ile de France a permis de concrétiser notre implantation prés de la capitale et de renforcer la croissance de nos effectifs et de nos péles de compétences.  @ A travers nos différents sites - Bureaux | Site de R&D | Usine pilote - nous avons présenté quatre années d’avancées significatives, ott plus de 80 collaborateurs passionnés, travaillent chaque jour sur le développement de notre gamme de petits lanceurs réutilisables : #SIRIUS.  © Ce fut un moment d’échanges privilégiés autour des enjeux stratégiques du secteur spatial francais, et notamment de notre engagement a renforcer la souveraineté nationale et la compétitivité de l'industrie spatiale en France et en Europe.  & Prochaines étapes : Alors que nous avancons vers le vol balistique de SIRIUS 1 prévu pour 2026, 'année 2025 marquera une étape décisive, placée sous le signe de Vindustrialisation.  Diici 2026, notre usine en Ile-de-France viendra renforcer notre engagement envers économie locale, avec la création d'emplois qualifiés dans l'industrie.  A. Merci encore a la Région Ile de France ainsi qu’a Alexandra Dublanche, Amaél Pilven, Directeur Général Adjoint en charge du Péle Entreprise et Emploi, Benoit Feyti Précident de la CCI 92. et Sandra LIERMANN-_MONZANI élie dis Conseil r€qianal nour    [CONTINUED_FROM_SCROLL]  [Visite] 2” — La Région Ile de France, berceau des activités de Sirius Space Services La semaine demiére, nous avons eu le plaisir d’accueillir Alexandra Dublanche, Vice- Présidente de la Région ile-de-France, accompagnée d’élus et d'acteurs locaux. au cceur des activités de Sirius Space Services.  Depuis nos débuts, le soutien de la Région Ile de France a permis de concrétiser notre implantation prés de la capitale et de renforcer la croissance de nos effectifs et de nos péles de compétences.  @ A travers nos différents sites - Bureaux | Site de R&D | Usine pilote - nous avons présenté quatre années d’avancées significatives, ott plus de 80 collaborateurs passionnés, travaillent chaque jour sur le développement de notre gamme de petits lanceurs réutilisables : #SIRIUS.  © Ce fut un moment d’échanges privilégiés autour des enjeux stratégiques du secteur spatial francais, et notamment de notre engagement a renforcer la souveraineté nationale et la compétitivité de l'industrie spatiale en France et en Europe.  Prochaines étapes : Alors que nous avancons vers le vol balistique de SIRIUS 1 prévu pour 2026, 'année 2025 marquera une étape décisive, placée sous le signe de Vindustrialisation.  Diici 2026, notre usine en Ile-de-France viendra renforcer notre engagement envers économie locale, avec la création d'emplois qualifiés dans l'industrie.  A. Merci encore a la Région Ile de France ainsi qu’a Alexandra Dublanche, Amaél Pilven, Directeur Général Adjoint en charge du Péle Entreprise et Emploi, Benoit Feyti Président de la CCI 92, et Sandra LIEBMANN-MONZANI, élue du Conseil régional pour votre visite et votre engagement 3 nos cétés pour batir un avenir spatial compétitif et durable avec Sirius !  jusJourney | #LaunchSolutions | #SmallSats | #NewSpace | #Indust  Show translation  , a P",https://www.linkedin.com/posts/sirius-space-services_sirius-siriusjourney-launchsolutions-activity-7259595374988812288-1Tz5?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
Sirius Space Services,"from jeam!  munity vith inspiration, growth, and    [CONTINUED_FROM_SCROLL]  me an ® Happy New Year 2025 from Sirius Space Services Space Team!  ‘We wish our incredible community a year filled with inspiration, growth, and exciting opportunities!”  In 2025, we're thrilled to continue our extraordinary space journey with more innovation and achievements, This year is especially exciting as we move closer to the maiden flight of Sirius 1.  We're grateful to have you by our side, in every chapter of our story.  Here's to a year of shared success, bold ambitions, and reaching new heights - together!  #HappyNewYear #SiriusSpaceServices #TeamSirius #NewSpace",https://www.linkedin.com/posts/sirius-space-services_happynewyear-siriusspaceservices-teamsirius-activity-7280145765052674048-d0np?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
